Marital_status;Previous_qualification_grade;academic_performance;attendance_rate;Debtor;Tuition_fees_up_to_date;Gender;Scholarship_holder;Age_at_enrollment;International;Status;1st_sem_grade;2nd_sem_grade
1;137.0;12.75;Full;No;Yes;Female;Yes;19;0;Graduate;13.0;12.5
1;151.0;13.671.428.571.428.500;Full;No;Yes;Female;Yes;18;0;Graduate;13.671.428.571.428.500;13.671.428.571.428.500
1;150.0;12.733.333.333.333.300;Full;No;Yes;Female;Yes;21;0;Graduate;12.666.666.666.666.600;12.8
1;121.0;11.5;Full;No;No;Female;No;20;0;Dropout;10.0;13.0
1;122.0;12.916.666.666.666.600;Full;No;Yes;Female;No;20;0;Graduate;13.5;12.333.333.333.333.300
1;143.0;13.11;Full;No;Yes;Female;No;19;0;Graduate;12.67;13.55
1;152.0;14.964.285.714.285.700;Full;No;Yes;Female;No;20;0;Graduate;14.5;15.428.571.428.571.400
1;145.0;14.536.607.142.857.100;Full;No;Yes;Female;No;18;0;Graduate;13.685.714.285.714.200;153.875
1;120.0;10.833.333.333.333.300;Full;No;Yes;Female;No;20;0;Dropout;11.0;10.666.666.666.666.600
2;140.0;12.377.777.777.777.700;Full;Yes;No;Female;No;29;0;Dropout;11.555.555.555.555.500;13.2
1;143.0;1.378.607.142.857.140;Full;No;Yes;Female;Yes;18;0;Enrolled;1.379.714.285.714.280;13.775
1;129.0;13.908.303.571.428.500;Full;No;Yes;Female;Yes;20;0;Graduate;1.400.375;13.812.857.142.857.100
1;139.0;11.7;Full;No;Yes;Female;Yes;22;0;Graduate;12.0;11.4
4;133.1;14.166.666.666.666.600;Partial;No;Yes;Female;Yes;47;0;Graduate;14.166.666.666.666.600;14.166.666.666.666.600
2;127.0;13.9;Partial;No;Yes;Female;No;31;0;Graduate;14.0;13.8
1;126.0;13.316.666.666.666.600;Full;No;Yes;Female;Yes;21;0;Graduate;13.8;12.833.333.333.333.300
1;128.0;1.232.857.142.857.140;Partial;No;Yes;Female;No;21;0;Graduate;12.8;11.857.142.857.142.800
2;100.0;13.0;Full;No;Yes;Female;No;24;0;Graduate;12.166.666.666.666.600;13.833.333.333.333.300
1;123.0;12.416.666.666.666.600;Full;No;Yes;Female;No;18;0;Enrolled;12.5;12.333.333.333.333.300
1;170.0;11.75;Partial;No;Yes;Female;No;32;0;Graduate;12.0;11.5
1;117.0;11.166.666.666.666.600;Partial;No;Yes;Female;Yes;19;0;Graduate;10.833.333.333.333.300;11.5
1;140.0;13.385;Full;No;Yes;Female;No;24;0;Graduate;13.385;13.385
1;123.0;15.083.333.333.333.300;Full;No;Yes;Female;No;19;0;Graduate;15.666.666.666.666.600;14.5
1;150.0;14.083.333.333.333.300;Full;Yes;Yes;Female;Yes;19;0;Graduate;14.333.333.333.333.300;13.833.333.333.333.300
1;140.0;12.214.285.714.285.700;Full;No;Yes;Female;No;24;0;Enrolled;11.428.571.428.571.400;13.0
1;123.0;11.666.666.666.666.600;Full;No;Yes;Female;Yes;18;0;Graduate;11.666.666.666.666.600;11.666.666.666.666.600
1;130.0;11.666.666.666.666.600;Full;No;Yes;Female;Yes;19;0;Dropout;12.0;11.333.333.333.333.300
2;137.0;14.725.714.285.714.200;Full;No;Yes;Female;Yes;19;0;Graduate;14.725.714.285.714.200;14.725.714.285.714.200
1;126.0;13.916.666.666.666.600;Full;No;Yes;Female;Yes;18;0;Graduate;14.166.666.666.666.600;13.666.666.666.666.600
1;125.0;11.952.380.952.380.900;Full;No;Yes;Female;No;18;0;Graduate;11.571.428.571.428.500;12.333.333.333.333.300
1;112.0;1.281.875;Full;No;Yes;Female;No;20;0;Graduate;12.5;131.375
1;141.0;12.86;Full;No;Yes;Female;No;18;0;Graduate;12.86;12.86
1;135.0;12.982.142.857.142.800;Full;No;Yes;Female;No;18;0;Graduate;12.25;13.714.285.714.285.700
1;117.0;12.1;Full;No;Yes;Female;Yes;21;0;Graduate;12.0;12.2
1;160.0;15.642.777.777.777.700;Full;No;Yes;Female;Yes;18;0;Graduate;15.116.666.666.666.600;16.168.888.888.888.800
1;136.0;11.375;Full;Yes;No;Female;No;18;0;Dropout;12.5;10.25
1;143.0;0.0;Full;No;Yes;Female;No;19;0;Dropout;0.0;0.0
1;119.0;11.0;Full;No;Yes;Female;No;19;0;Enrolled;11.0;11.0
1;120.0;132.375;Full;No;Yes;Female;No;18;0;Graduate;11.875;14.6
1;150.0;5.5;Full;No;Yes;Female;No;34;0;Dropout;11.0;0.0
1;142.0;14.2;Full;No;Yes;Female;No;19;0;Graduate;15.2;13.2
1;120.0;11.3;Full;Yes;No;Female;No;19;0;Dropout;11.6;11.0
1;160.0;14.988.095.238.095.200;Full;Yes;Yes;Female;No;26;0;Graduate;14.833.333.333.333.300;15.142.857.142.857.100
1;133.1;11.333.333.333.333.300;Full;No;Yes;Female;No;21;0;Dropout;11.333.333.333.333.300;11.333.333.333.333.300
1;142.0;11.5;Full;No;Yes;Female;Yes;18;0;Graduate;11.2;11.8
1;121.0;13.533.333.333.333.300;Full;No;Yes;Female;Yes;20;0;Graduate;13.4;13.666.666.666.666.600
1;135.0;5.25;Full;No;Yes;Female;No;25;0;Dropout;10.5;0.0
1;153.0;16.299.999.999.999.900;Full;No;Yes;Female;No;18;0;Graduate;16.2;16.4
1;140.0;14.712.337.662.337.600;Full;No;Yes;Female;Yes;18;0;Graduate;14.542.857.142.857.100;1.488.181.818.181.810
1;152.0;14.024.920.634.920.600;Full;No;Yes;Female;No;19;0;Graduate;13.694.285.714.285.700;14.355.555.555.555.500
1;120.0;11.571.428.571.428.500;Full;No;Yes;Female;Yes;18;0;Graduate;11.285.714.285.714.200;11.857.142.857.142.800
1;160.0;12.420.238.095.238.000;Full;No;Yes;Female;No;20;0;Enrolled;11.757.142.857.142.800;13.083.333.333.333.300
1;150.0;0.0;Full;Yes;No;Female;No;26;0;Dropout;0.0;0.0
1;100.0;13.058.571.428.571.400;Full;No;Yes;Female;Yes;19;0;Graduate;13.058.571.428.571.400;13.058.571.428.571.400
1;150.0;14.177.777.777.777.700;Full;No;Yes;Female;No;19;0;Graduate;14.3;14.055.555.555.555.500
1;124.0;11.9;Full;No;Yes;Female;No;19;0;Graduate;11.8;12.0
1;141.0;11.666.666.666.666.600;Full;No;Yes;Female;No;19;0;Enrolled;10.333.333.333.333.300;13.0
1;121.0;11.119.047.619.047.600;Full;No;Yes;Female;No;18;0;Graduate;10.571.428.571.428.500;11.666.666.666.666.600
1;134.0;13.333.333.333.333.300;Full;No;Yes;Female;No;19;0;Graduate;13.333.333.333.333.300;13.333.333.333.333.300
1;134.0;11.428.571.428.571.400;Full;Yes;Yes;Female;No;18;0;Graduate;11.857.142.857.142.800;11.0
1;132.0;12.0;Full;No;Yes;Female;No;18;0;Enrolled;12.6;11.4
1;135.0;12.8;Full;No;Yes;Female;No;18;0;Enrolled;14.0;11.6
1;123.0;12.333.333.333.333.300;Full;No;Yes;Female;No;18;0;Enrolled;12.0;12.666.666.666.666.600
1;151.0;0.0;Full;Yes;Yes;Female;No;26;0;Dropout;0.0;0.0
1;107.0;12.5;Full;No;Yes;Female;No;20;0;Graduate;12.0;13.0
1;126.0;12.166.666.666.666.600;Partial;No;Yes;Female;No;19;0;Graduate;12.666.666.666.666.600;11.666.666.666.666.600
1;133.0;12.916.666.666.666.600;Full;No;Yes;Female;Yes;18;0;Graduate;12.166.666.666.666.600;13.666.666.666.666.600
1;140.0;14.0;Full;No;Yes;Female;No;19;0;Graduate;13.333.333.333.333.300;14.666.666.666.666.600
1;110.0;14.785.714.285.714.200;Full;Yes;Yes;Female;No;40;0;Graduate;15.0;14.571.428.571.428.500
1;141.0;1.339.125;Full;No;Yes;Female;Yes;18;0;Graduate;1.339.125;1.339.125
1;122.0;12.297.619.047.619.000;Full;No;Yes;Female;No;19;0;Graduate;12.166.666.666.666.600;12.428.571.428.571.400
1;156.0;11.875;Full;No;Yes;Female;No;18;0;Graduate;11.25;12.5
1;129.0;12.0;Full;No;Yes;Female;No;19;0;Enrolled;12.0;12.0
1;188.0;0.0;Full;No;Yes;Female;No;18;0;Dropout;0.0;0.0
2;120.0;12.845.238.095.238.000;Partial;No;Yes;Female;No;33;0;Graduate;12.833.333.333.333.300;12.857.142.857.142.800
1;130.0;13.55;Full;No;Yes;Female;No;35;0;Graduate;14.0;13.1
1;130.0;12.5;Full;No;Yes;Female;No;26;0;Enrolled;13.0;12.0
1;140.0;13.0;Full;No;Yes;Female;No;18;0;Graduate;13.5;12.5
1;110.0;11.5;Full;No;Yes;Female;No;36;0;Enrolled;10.692.307.692.307.600;12.307.692.307.692.300
4;133.1;11.333.333.333.333.300;Partial;No;Yes;Female;No;39;0;Graduate;11.0;11.666.666.666.666.600
2;120.0;13.416.666.666.666.600;Full;No;Yes;Female;No;44;0;Graduate;13.0;13.833.333.333.333.300
1;96.0;11.625;Partial;No;Yes;Female;No;20;0;Enrolled;12.0;11.25
1;117.0;12.05;Full;No;Yes;Female;No;24;0;Dropout;12.6;11.5
1;123.0;13.5;Full;No;Yes;Female;Yes;20;0;Graduate;13.666.666.666.666.600;13.333.333.333.333.300
1;127.0;0.0;Full;No;No;Female;No;19;0;Dropout;0.0;0.0
2;151.0;14.2;Full;Yes;Yes;Female;Yes;18;0;Graduate;14.2;14.2
1;127.0;5.5;Full;Yes;No;Female;No;22;0;Dropout;11.0;0.0
1;133.0;15.714.285.714.285.700;Full;No;Yes;Female;No;18;0;Graduate;15.0;16.428.571.428.571.400
1;133.1;13.014.285.714.285.700;Full;No;Yes;Female;No;24;0;Graduate;12.585.714.285.714.200;1.344.285.714.285.710
1;133.1;0.0;Partial;No;Yes;Female;No;33;0;Dropout;0.0;0.0
1;133.1;0.0;Full;Yes;Yes;Female;Yes;30;0;Enrolled;0.0;0.0
1;160.0;0.0;Full;No;Yes;Female;No;26;0;Dropout;0.0;0.0
1;140.0;11.75;Full;No;Yes;Female;No;18;0;Graduate;11.666.666.666.666.600;11.833.333.333.333.300
1;146.0;11.333.333.333.333.300;Full;Yes;Yes;Female;No;19;0;Dropout;12.666.666.666.666.600;10.0
1;112.0;10.666.666.666.666.600;Full;No;Yes;Female;No;20;0;Enrolled;10.333.333.333.333.300;11.0
1;140.0;13.607.142.857.142.800;Full;No;Yes;Female;Yes;22;0;Graduate;13.5;13.714.285.714.285.700
1;136.0;13.98;Full;No;Yes;Female;No;19;0;Enrolled;13.98;13.98
1;133.1;15.951.923.076.923.000;Full;No;Yes;Female;Yes;21;0;Graduate;16.153.846.153.846.100;15.75
1;136.0;14.033.333.333.333.300;Full;No;Yes;Female;Yes;21;0;Graduate;14.033.333.333.333.300;14.033.333.333.333.300
1;134.0;11.1;Full;No;Yes;Female;No;19;0;Enrolled;11.0;11.2
1;122.0;13.761.904.761.904.700;Full;No;Yes;Female;Yes;19;0;Graduate;13.857.142.857.142.800;13.666.666.666.666.600
1;138.0;13.414.285.714.285.700;Full;No;Yes;Female;No;18;0;Dropout;13.414.285.714.285.700;13.414.285.714.285.700
2;160.0;13.558.441.558.441.500;Partial;No;Yes;Female;No;50;0;Graduate;13.545.454.545.454.500;13.571.428.571.428.500
4;130.0;11.041.666.666.666.600;Partial;No;Yes;Female;Yes;31;0;Enrolled;11.25;10.833.333.333.333.300
1;161.0;14.130.952.380.952.300;Full;No;Yes;Female;Yes;19;0;Graduate;13.833.333.333.333.300;14.428.571.428.571.400
4;140.0;12.428.571.428.571.400;Partial;No;Yes;Female;No;35;0;Graduate;12.0;12.857.142.857.142.800
2;133.1;0.0;Full;No;Yes;Female;No;31;0;Dropout;0.0;0.0
2;133.1;12.350.000.000.000.000;Partial;Yes;Yes;Female;No;42;0;Enrolled;11.9;12.8
1;130.0;0.0;Full;No;No;Female;No;34;0;Dropout;0.0;0.0
1;152.0;15.211.607.142.857.100;Full;No;Yes;Female;Yes;18;0;Graduate;15.135.714.285.714.200;15.287.499.999.999.900
1;125.0;1.280.952.380.952.380;Full;No;No;Female;Yes;18;0;Enrolled;12.285.714.285.714.200;13.333.333.333.333.300
1;140.0;13.083.333.333.333.300;Full;No;Yes;Female;No;21;0;Enrolled;12.666.666.666.666.600;13.5
4;133.1;11.859.285.714.285.700;Full;No;Yes;Female;Yes;26;0;Dropout;12.74;10.978.571.428.571.400
1;170.0;13.5;Full;No;Yes;Female;No;20;0;Enrolled;13.25;13.75
1;135.0;10.333.333.333.333.300;Full;No;Yes;Female;No;19;0;Enrolled;10.333.333.333.333.300;10.333.333.333.333.300
1;125.0;13.297.619.047.619.000;Full;No;Yes;Female;Yes;19;0;Graduate;13.428.571.428.571.400;13.166.666.666.666.600
1;140.0;11.833.333.333.333.300;Full;No;Yes;Female;No;20;0;Graduate;12.555.555.555.555.500;1.111.111.111.111.110
1;124.0;11.333.333.333.333.300;Full;No;Yes;Female;No;19;0;Graduate;11.5;11.166.666.666.666.600
1;140.0;13.0;Full;No;Yes;Female;No;18;0;Graduate;13.666.666.666.666.600;12.333.333.333.333.300
1;130.0;11.636.363.636.363.600;Partial;No;Yes;Female;No;28;0;Graduate;11.272.727.272.727.200;12.0
1;134.0;12.783.333.333.333.300;Full;No;Yes;Female;No;22;0;Enrolled;13.166.666.666.666.600;12.4
1;160.0;14.416.666.666.666.600;Partial;No;Yes;Female;Yes;21;0;Graduate;14.666.666.666.666.600;14.166.666.666.666.600
1;140.0;11.875;Full;No;Yes;Female;No;21;0;Enrolled;12.75;11.0
1;150.0;11.67;Full;No;Yes;Female;No;26;0;Enrolled;11.2;12.14
1;141.0;12.2;Full;Yes;No;Female;No;18;0;Dropout;13.0;11.4
1;120.0;11.416.666.666.666.600;Full;No;No;Female;No;20;0;Dropout;10.5;12.333.333.333.333.300
1;166.0;14.428.571.428.571.400;Full;No;Yes;Female;No;18;0;Graduate;14.857.142.857.142.800;14.0
1;147.0;12.86;Full;No;Yes;Female;Yes;19;0;Graduate;12.86;12.86
1;121.0;11.863.636.363.636.300;Full;No;Yes;Female;No;20;0;Graduate;11.727.272.727.272.700;12.0
1;150.0;12.571.428.571.428.500;Full;No;Yes;Female;Yes;22;0;Graduate;13.142.857.142.857.100;12.0
1;124.0;12.757.142.857.142.800;Full;Yes;Yes;Female;No;18;0;Dropout;11.8;13.714.285.714.285.700
1;96.0;5.333.333.333.333.330;Full;No;Yes;Female;No;19;0;Dropout;10.666.666.666.666.600;0.0
1;125.0;11.399.999.999.999.900;Full;No;Yes;Female;Yes;18;0;Enrolled;11.6;11.2
1;136.0;10.333.333.333.333.300;Full;No;Yes;Female;No;20;0;Enrolled;10.333.333.333.333.300;10.333.333.333.333.300
1;120.0;11.625;Full;No;Yes;Female;No;19;0;Enrolled;12.25;11.0
1;128.0;12.375;Full;No;Yes;Female;No;19;0;Enrolled;12.0;12.75
1;142.0;14.731.428.571.428.500;Full;No;Yes;Female;No;19;0;Graduate;14.731.428.571.428.500;14.731.428.571.428.500
1;135.0;0.0;Full;No;Yes;Female;No;18;0;Graduate;0.0;0.0
1;120.0;13.932.692.307.692.300;Full;No;Yes;Female;No;21;0;Graduate;13.615.384.615.384.600;14.25
1;140.0;15.3;Partial;No;Yes;Female;No;27;0;Graduate;15.8;14.8
1;135.0;14.619.047.619.047.600;Full;No;Yes;Female;No;19;0;Graduate;14.666.666.666.666.600;14.571.428.571.428.500
4;133.1;0.0;Full;No;Yes;Female;No;25;0;Dropout;0.0;0.0
1;137.0;14.654.285.714.285.700;Full;No;Yes;Female;Yes;18;0;Graduate;14.654.285.714.285.700;14.654.285.714.285.700
1;122.0;12.401.428.571.428.500;Full;No;Yes;Female;No;24;0;Graduate;12.401.428.571.428.500;12.401.428.571.428.500
1;128.0;12.829.464.285.714.200;Full;No;Yes;Female;No;20;0;Graduate;115.875;14.071.428.571.428.500
1;140.0;14.8;Partial;No;Yes;Female;No;26;0;Graduate;14.0;15.6
1;132.0;12.083.333.333.333.300;Full;No;Yes;Female;Yes;20;0;Graduate;12.333.333.333.333.300;11.833.333.333.333.300
1;131.0;14.7;Full;No;Yes;Female;No;18;0;Graduate;14.0;15.4
1;126.0;13.802.884.615.384.600;Full;No;Yes;Female;No;19;0;Graduate;1.523.076.923.076.920;12.375
1;133.1;11.3;Full;No;Yes;Female;No;23;0;Dropout;11.6;11.0
1;136.0;11.6;Full;No;Yes;Female;Yes;18;0;Graduate;11.6;11.6
1;140.0;0.0;Full;No;Yes;Female;No;18;0;Dropout;0.0;0.0
1;135.0;12.997.936.507.936.500;Full;No;Yes;Female;Yes;19;0;Graduate;12.901.428.571.428.500;13.094.444.444.444.400
1;160.0;14.471.428.571.428.500;Partial;No;Yes;Female;No;30;0;Graduate;14.142.857.142.857.100;14.8
1;140.0;0.0;Full;No;Yes;Female;No;29;0;Dropout;0.0;0.0
1;140.0;1.325.375;Full;No;Yes;Female;No;19;0;Graduate;1.325.375;1.325.375
1;115.0;13.942.857.142.857.100;Full;No;Yes;Female;No;20;0;Graduate;13.785.714.285.714.200;14.1
1;144.0;13.916.666.666.666.600;Full;No;Yes;Female;No;20;0;Graduate;13.916.666.666.666.600;13.916.666.666.666.600
1;128.0;13.535.714.285.714.200;Full;No;Yes;Female;No;19;0;Graduate;13.5;13.571.428.571.428.500
1;116.0;11.0;Full;No;Yes;Female;No;20;0;Enrolled;11.333.333.333.333.300;10.666.666.666.666.600
3;135.0;0.0;Full;No;Yes;Female;No;21;0;Dropout;0.0;0.0
1;121.0;13.05;Full;No;Yes;Female;No;19;0;Graduate;11.5;14.6
1;134.0;12.082.857.142.857.100;Full;No;Yes;Female;Yes;18;0;Graduate;12.082.857.142.857.100;12.082.857.142.857.100
1;120.0;12.316.666.666.666.600;Partial;No;Yes;Female;Yes;27;0;Graduate;11.833.333.333.333.300;12.8
1;125.0;12.9;Full;No;Yes;Female;Yes;19;0;Graduate;13.4;12.4
1;141.0;0.0;Full;No;Yes;Female;Yes;19;0;Dropout;0.0;0.0
1;140.0;14.385.714.285.714.200;Full;No;Yes;Female;No;19;0;Graduate;14.2;14.571.428.571.428.500
1;144.0;13.814.285.714.285.700;Full;No;Yes;Female;Yes;18;0;Graduate;13.814.285.714.285.700;13.814.285.714.285.700
1;122.0;10.875;Full;No;Yes;Female;Yes;20;0;Enrolled;11.25;10.5
1;130.0;14.083.333.333.333.300;Full;No;Yes;Female;Yes;18;0;Graduate;14.5;13.666.666.666.666.600
1;133.1;0.0;Full;No;Yes;Female;No;19;0;Dropout;0.0;0.0
2;133.1;11.3;Full;No;Yes;Female;No;36;0;Graduate;11.3;11.3
1;147.0;8.0;Full;No;Yes;Female;No;18;0;Enrolled;0.0;16.0
1;127.0;12.0;Full;Yes;Yes;Female;No;18;0;Enrolled;12.0;12.0
1;136.0;12.3;Full;No;Yes;Female;No;19;0;Graduate;12.3;12.3
1;127.0;12.694.285.714.285.700;Full;No;Yes;Female;Yes;18;0;Graduate;12.694.285.714.285.700;12.694.285.714.285.700
1;123.0;11.0;Full;No;Yes;Female;No;18;0;Graduate;11.0;11.0
1;128.0;13.583.333.333.333.300;Full;No;Yes;Female;Yes;19;0;Graduate;13.0;14.166.666.666.666.600
1;128.0;1.523.125;Full;No;Yes;Female;Yes;19;0;Graduate;144.125;16.05
1;140.0;13.495.625;Full;No;Yes;Female;No;18;0;Dropout;1.292.875;140.625
1;121.0;13.066.666.666.666.600;Full;No;Yes;Female;No;20;0;Graduate;13.333.333.333.333.300;12.8
1;122.0;12.8;Full;No;Yes;Female;Yes;20;0;Enrolled;12.8;12.8
1;126.0;14.402.857.142.857.100;Full;No;Yes;Female;No;20;0;Graduate;14.402.857.142.857.100;14.402.857.142.857.100
1;135.0;13.381.428.571.428.500;Full;No;Yes;Female;Yes;18;0;Graduate;13.381.428.571.428.500;13.381.428.571.428.500
1;131.0;14.057.500.000.000.000;Full;No;Yes;Female;No;18;0;Graduate;1.413.125;1.398.375
1;140.0;12.157.142.857.142.800;Full;No;Yes;Female;No;19;0;Graduate;11.714.285.714.285.700;12.6
1;131.0;11.525;Full;No;Yes;Female;No;19;0;Enrolled;11.8;11.25
2;130.0;11.083.333.333.333.300;Partial;No;Yes;Female;No;44;0;Graduate;11.166.666.666.666.600;11.0
1;130.0;0.0;Full;No;Yes;Female;No;32;0;Dropout;0.0;0.0
1;140.0;12.8;Full;No;Yes;Female;No;22;0;Dropout;13.6;12.0
2;130.0;1.396.853.146.853.140;Full;No;Yes;Female;No;36;0;Graduate;13.846.153.846.153.800;14.090.909.090.909.000
1;125.0;12.916.666.666.666.600;Full;No;Yes;Female;Yes;18;0;Graduate;12.5;13.333.333.333.333.300
1;160.0;15.5;Full;No;Yes;Female;No;20;0;Graduate;16.4;14.6
1;130.0;13.636.363.636.363.600;Full;No;Yes;Female;Yes;20;0;Graduate;13.818.181.818.181.800;13.454.545.454.545.400
1;144.0;10.55;Full;No;Yes;Female;No;19;0;Graduate;10.6;10.5
1;133.1;11.2;Full;Yes;Yes;Female;No;24;0;Graduate;10.2;12.2
1;148.0;10.5;Full;No;Yes;Female;No;20;0;Enrolled;10.6;10.4
1;133.1;11.122.222.222.222.200;Partial;No;Yes;Female;No;27;0;Dropout;11.444.444.444.444.400;10.8
1;133.0;13.479.166.666.666.600;Full;No;Yes;Female;No;20;0;Enrolled;14.333.333.333.333.300;12.625
1;129.0;13.133.333.333.333.300;Full;No;Yes;Female;Yes;23;0;Graduate;13.0;13.266.666.666.666.600
1;144.0;13.31;Full;No;Yes;Female;Yes;18;0;Graduate;13.31;13.31
1;120.0;11.385.714.285.714.200;Full;No;Yes;Female;Yes;18;0;Graduate;10.571.428.571.428.500;12.2
1;144.0;13.487.142.857.142.800;Full;No;Yes;Female;Yes;20;0;Graduate;13.487.142.857.142.800;13.487.142.857.142.800
1;132.0;12.083.333.333.333.300;Full;No;Yes;Female;Yes;20;0;Graduate;12.333.333.333.333.300;11.833.333.333.333.300
1;142.0;12.354.166.666.666.600;Full;No;Yes;Female;No;23;0;Dropout;11.875;12.833.333.333.333.300
1;136.0;13.966.666.666.666.600;Full;No;Yes;Female;No;20;0;Graduate;13.966.666.666.666.600;13.966.666.666.666.600
1;133.1;0.0;Full;No;No;Female;No;28;0;Dropout;0.0;0.0
1;122.0;12.15;Full;No;Yes;Female;No;21;0;Graduate;11.5;12.8
1;133.1;6.25;Full;No;Yes;Female;No;21;0;Dropout;12.5;0.0
1;140.0;0.0;Full;No;Yes;Female;No;28;0;Dropout;0.0;0.0
1;117.0;126.025;Full;No;Yes;Female;No;18;0;Graduate;11.98;13.225
1;128.0;12.5;Full;No;Yes;Female;Yes;21;0;Enrolled;13.2;11.8
1;136.0;12.825.892.857.142.800;Full;No;Yes;Female;No;19;0;Graduate;11.614.285.714.285.700;140.375
1;141.0;14.314.285.714.285.700;Full;No;Yes;Female;Yes;18;0;Graduate;14.314.285.714.285.700;14.314.285.714.285.700
1;130.0;0.0;Full;No;Yes;Female;No;19;0;Dropout;0.0;0.0
1;140.0;12.833.333.333.333.300;Full;No;Yes;Female;No;20;0;Enrolled;12.666.666.666.666.600;13.0
1;102.0;12.447.619.047.619.000;Full;No;Yes;Female;Yes;20;0;Graduate;12.766.666.666.666.600;12.128.571.428.571.400
1;126.0;12.433.333.333.333.300;Full;No;Yes;Female;Yes;18;0;Graduate;12.666.666.666.666.600;12.2
1;125.0;11.035.714.285.714.200;Full;No;Yes;Female;No;20;0;Dropout;11.5;10.571.428.571.428.500
1;120.0;11.575;Full;No;Yes;Female;No;31;0;Dropout;11.4;11.75
1;132.0;14.591.875;Full;No;Yes;Female;Yes;19;0;Graduate;1.470.625;144.775
1;128.0;1.267.857.142.857.140;Full;No;Yes;Female;Yes;19;0;Graduate;11.814.285.714.285.700;13.542.857.142.857.100
1;115.0;124.375;Full;No;Yes;Female;No;23;0;Graduate;13.0;11.875
1;125.0;14.095.238.095.238.000;Full;No;Yes;Female;No;19;0;Graduate;14.857.142.857.142.800;13.333.333.333.333.300
1;137.0;12.6;Full;No;Yes;Female;No;20;0;Graduate;12.6;12.6
1;101.0;12.366.666.666.666.600;Full;Yes;Yes;Female;No;22;0;Enrolled;13.333.333.333.333.300;11.4
1;126.0;11.75;Full;No;Yes;Female;No;18;0;Enrolled;10.666.666.666.666.600;12.833.333.333.333.300
1;130.0;11.25;Full;Yes;No;Female;No;27;0;Dropout;11.5;11.0
1;100.0;5.0;Full;No;Yes;Female;No;29;0;Dropout;10.0;0.0
1;122.0;12.0;Full;No;Yes;Female;No;18;0;Graduate;11.8;12.2
1;126.0;12.233.333.333.333.300;Full;No;Yes;Female;No;18;0;Graduate;11.8;12.666.666.666.666.600
1;128.0;1.277.125;Full;No;Yes;Female;No;18;0;Graduate;1.277.125;1.277.125
1;134.0;11.966.666.666.666.600;Full;No;Yes;Female;No;20;0;Enrolled;11.333.333.333.333.300;12.6
1;128.0;13.633.333.333.333.300;Full;No;Yes;Female;No;18;0;Graduate;12.666.666.666.666.600;14.6
1;125.0;11.516.666.666.666.600;Full;No;No;Female;No;18;0;Enrolled;12.2;10.833.333.333.333.300
1;130.0;6.0;Full;No;No;Female;No;28;0;Dropout;12.0;0.0
1;135.0;11.721.428.571.428.500;Full;No;Yes;Female;Yes;18;0;Graduate;11.721.428.571.428.500;11.721.428.571.428.500
1;133.1;132.625;Full;No;Yes;Female;No;27;0;Enrolled;14.0;12.525
1;140.0;14.275;Full;No;Yes;Female;No;26;0;Enrolled;14.75;13.8
1;138.0;13.166.666.666.666.600;Full;No;Yes;Female;No;18;0;Graduate;12.666.666.666.666.600;13.666.666.666.666.600
1;150.0;13.5;Full;No;Yes;Female;No;18;0;Dropout;13.0;14.0
1;125.0;0.0;Full;No;Yes;Female;No;21;0;Dropout;0.0;0.0
1;121.0;5.375;Full;No;Yes;Female;No;18;0;Enrolled;10.75;0.0
2;120.0;0.0;Partial;No;No;Female;No;32;0;Dropout;0.0;0.0
1;140.0;12.125;Full;No;Yes;Female;No;28;0;Graduate;12.5;11.75
1;100.0;0.0;Partial;No;No;Female;No;40;0;Dropout;0.0;0.0
2;140.0;0.0;Partial;Yes;No;Female;No;39;0;Dropout;0.0;0.0
2;140.0;0.0;Full;Yes;No;Female;No;39;0;Dropout;0.0;0.0
2;120.0;12.45;Full;No;Yes;Female;No;50;0;Graduate;12.5;12.4
1;138.0;12.233.333.333.333.300;Full;No;Yes;Female;No;23;0;Dropout;12.8;11.666.666.666.666.600
4;133.1;10.5;Partial;No;Yes;Female;No;48;0;Dropout;10.0;11.0
1;118.0;10.725;Full;No;Yes;Female;No;23;0;Dropout;11.25;10.2
1;135.0;12.61;Full;No;Yes;Female;Yes;18;0;Graduate;12.61;12.61
1;130.0;12.3;Full;No;Yes;Female;No;18;0;Graduate;12.0;12.6
1;150.0;13.25;Full;No;No;Female;No;20;1;Graduate;13.0;13.5
1;149.0;12.5;Full;No;Yes;Female;Yes;18;1;Graduate;12.0;13.0
1;180.0;6.0;Full;No;Yes;Female;No;18;1;Dropout;12.0;0.0
1;133.1;11.5;Full;No;Yes;Male;No;31;0;Dropout;12.0;11.0
1;133.1;11.25;Full;No;Yes;Male;No;24;0;Enrolled;12.0;10.5
1;145.0;0.0;Full;No;Yes;Male;No;24;0;Graduate;0.0;0.0
1;110.0;0.0;Full;Yes;No;Male;No;26;0;Dropout;0.0;0.0
1;154.0;126.875;Full;Yes;Yes;Male;No;18;0;Dropout;13.625;11.75
1;126.0;11.666.666.666.666.600;Full;No;Yes;Male;Yes;19;0;Enrolled;11.666.666.666.666.600;11.666.666.666.666.600
1;133.0;0.0;Full;No;Yes;Male;No;22;0;Dropout;0.0;0.0
1;145.0;11.69;Full;No;Yes;Male;No;18;0;Graduate;11.69;11.69
1;120.0;0.0;Full;Yes;No;Male;No;20;0;Dropout;0.0;0.0
1;150.0;0.0;Full;No;Yes;Male;No;25;0;Graduate;0.0;0.0
